username,nome_completo,verificado,status_relacao,foto_perfil,arquivo_origem,data_leitura,quantidade_aparicoes,bio,n_publicacoes,n_seguidores,n_seguindo,link_externo,verificado,status_conta
danilodias328,danilodias328,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,danilodias328 309 309 1.063 1.063 2.050 2.050 Danilo Dias perfil.psicologiaviva.com.br/danilodias Livros 2025 Psi Taekwondo Viagem Foz Livros 2025 Psi Taekwondo Viagem Foz,309,309,1063,https://www.threads.com/@danilodias328?xmt=AQF0hZwIAi16widyweghOqDENcF_YG8QauxQ_oJxL_ibrtE,False,Pública
jorgeardila_tkd,jorgeardila_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,jorgeardila_tkd 183 183 646 646 3.521 3.521 Jorge Ardila 🇨🇴 COLOMBIA🇨🇴 @TAEKWONDO🏆🇰🇷🇨🇴. ☯ MUAY THAY🇹🇭🇨🇴💪☯ INSTRUCTOR DE ACONDICIONAMIENTO FÍSICO💪🏋🏃🏆 CLASES TABATA🏃🏋🎧 Dale like... mais 🇨🇴 COLOMBIA🇨🇴 @TAEKWONDO🏆🇰🇷🇨🇴. ☯ MUAY THAY🇹🇭🇨🇴💪☯ INSTRUCTOR DE ACONDICIONAMIENTO FÍSICO💪🏋🏃🏆 CLASES TABATA🏃🏋🎧 Dale like ... mais mais youtu.be/FqdIHi4VY7s,183,183,646,,False,Pública
karlaatkd,karlaatkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,karlaatkd 0 0 465 465 366 366 ㅤ ▪︎ᴀᴛʟᴇᴛᴀ ▪︎ꜱʟᴢ 🥇🥇🥈🥈 ㅤ ▪︎ᴀᴛʟᴇᴛᴀ ▪︎ꜱʟᴢ 🥇🥇🥈🥈,0,0,465,,False,Pública
prado_felipe_tkd,prado_felipe_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,prado_felipe_tkd 0 0 73 73 678 678 Felipe Prado,0,0,73,,False,Pública
paola_16leon,paola_16leon,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,paola_16leon 288 288 211 211 1.941 1.941 Paola Leon 💜Mamita de Pochi 🌻Amo mi familia ✨Mama taekwondista 💪🏻Emprendedora,288,288,211,https://www.threads.com/@paola_16leon?xmt=AQF0cULX7TF_BuQhgfqh14hchQd8xXdtRF_2VyqhaPuXvdY,False,Pública
taekwondomas40,taekwondomas40,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"taekwondomas40 6.417 6.417 59,2 mil 59,2 mil 5.807 5.807 Oscar Pavón Giménez Site de recreação e esportes taekwon40.blogspot.com Destacada concursos! Mooto Spain COMPETICIONES Directos 🎙️ MEDALLISTAS Entrevistas Mást consultas Destacada concursos! Mooto Spain COMPETICIONES Directos 🎙️ MEDALLISTAS Entrevistas Mást consultas",6417,6417,59200,https://www.threads.com/@taekwondomas40?xmt=AQF07poV4pKLh25SXeJtnEJslVk56WAyKHDxhbr8Tgoo-Rc,False,Pública
heloisa.dv,heloisa.dv,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,heloisa.dv 1 1 194 194 178 178 Heloisa Della Vechia Cristã ✨️ taekwondista que sempre seja feita a vontade DELE! Heloisa Della Vechia Cristã ✨️ taekwondista que sempre seja feita a vontade DELE!,1,1,194,,False,Pública
_kimmdim,_kimmdim,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"_kimmdim 378 378 511 511 780 780 Joɏ (Kim) 🌙✨️🌲🏕🌈 ""𝚞𝚗𝚍𝚎𝚛 𝚝𝚑𝚎 𝚖𝚘𝚘𝚗, 𝚠𝚎 𝚍𝚛𝚎𝚊𝚖"" ""𝚊 𝚕𝚒𝚗𝚎 𝚒𝚜 𝚊 𝚍𝚘𝚝 𝚝𝚑𝚊𝚝 𝚠𝚎𝚗𝚝 𝚏𝚘𝚛 𝚊 𝚠𝚊𝚕𝚔"" Joɏ (Kim) 🌙✨️🌲🏕🌈 ""𝚞𝚗𝚍𝚎𝚛 𝚝𝚑𝚎 𝚖𝚘𝚘𝚗, 𝚠𝚎 𝚍𝚛𝚎𝚊𝚖"" ""𝚊 𝚕𝚒𝚗𝚎 𝚒𝚜 𝚊 𝚍𝚘𝚝 𝚝𝚑𝚊𝚝 𝚠𝚎𝚗𝚝 𝚏𝚘𝚛 𝚊 𝚠𝚊𝚕𝚔"" 𝚊𝚛𝚝🖌️ 📸🍃 🥋 🥚𝚌𝚒𝚝𝚢 🏔🛤 𝚖𝚐🏕 𝚗𝚢🍕 𝚏𝚡🎬 𝚊𝚛𝚝🖌️ 📸🍃 🥋 🥚𝚌𝚒𝚝𝚢 🏔🛤 𝚖𝚐🏕 𝚗𝚢🍕 𝚏𝚡🎬",378,378,511,,False,Pública
kassiuspaivatkd,kassiuspaivatkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,kassiuspaivatkd 2 2 291 291 181 181 Kássius,2,2,291,,False,Pública
pedro_sarturi_,pedro_sarturi_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,pedro_sarturi_ 17 17 415 415 2.600 2.600 Pedro Henrique Nunes sarturi ✝️ Membro da IURD 🔥 Fogo do Espírito Santo 🕊️ Vidas sendo transformadas FJUNIGHT🇫🇷 MEU FOCO 🔥🕊 FÉ🕊🔥 Altar FAMILIA FJU TRIBO DE SIMEAO REUNIAOES UNIFORÇA🧯💪 encontro fju EVG🔵⚪️🔴 FTU🟠🟢⚫️ ME 🕊🔥 MINHA GALERA FJU 🥋TAEKWONDO🥋 FJUNIGHT🇫🇷 MEU FOCO 🔥🕊 FÉ🕊🔥 Altar FAMILIA FJU TRIBO DE SIMEAO REUNIAOES UNIFORÇA🧯💪 encontro fju EVG🔵⚪️🔴 FTU🟠🟢⚫️ ME 🕊🔥 MINHA GALERA FJU 🥋TAEKWONDO🥋,17,17,415,https://www.threads.com/@pedro_sarturi_?xmt=AQF08v5y35ThmCDMhG9MQ1x1BeNRFQUln6QHKMXWEeF-8_Q,False,Pública
mateuswxoficial,mateuswxoficial,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,"mateuswxoficial 8 8 1.253 1.253 843 843 Mateuswx Blog pessoal 💍 Taekwondo, café e rock and roll Mateuswx Blog pessoal 💍 Taekwondo, café e rock and roll Eu Fotos Eventos Musica publicidade Brasília Eu Fotos Eventos Musica publicidade Brasília",8,8,1253,,False,Pública
guilherme.comparin,guilherme.comparin,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,guilherme.comparin 2 2 1.128 1.128 553 553 Guilherme Comparin Atleta ㅤ ㅤ ㅤ,2,2,1128,,False,Pública
math.araujo94,math.araujo94,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,math.araujo94 0 0 100 100 367 367 Matheus Araújo Taekwondo,0,0,100,,False,Pública
ninjawaldson02,ninjawaldson02,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,ninjawaldson02 204 204 3.790 3.790 5.943 5.943 Waldson Ferreira ⚫👊 Black Belt Tae Kwon Do ⚫️👊Black Belt Jiujitsu 👊 💪Athletic Muay Thai 💪💪 MMA Athletic 🏃🏆 Athletic running,204,204,3790,https://www.threads.com/@ninjawaldson02?xmt=AQF0NTsWvdZwkWZMy9V3VuMIfH8XAt32Tv-nV4zNFjUiHJk,False,Pública
nazirjhon40,nazirjhon40,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,nazirjhon40 61 61 253 253 376 376 Nazir Carlos Mária Xpião Taekwondowt 🇲🇿 Academia TaeYang 🎉4/05 Blackbelt 3dan Kukkiwon,61,61,253,https://www.threads.com/@nazirjhon40?xmt=AQF0sy_tcxxDQide-XWh6INs3VmBbq-ko4ElOemgUYK3NZw,False,Pública
tonmatos_toon,tonmatos_toon,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,welitonmatos.artstation.com tonmatos_toon 814 814 1.765 1.765 6.472 6.472 Ton Matos Artista #halloween Elden Ring #zelda #splatoon #halloween Elden Ring #zelda #splatoon,814,814,1765,https://www.threads.com/@tonmatos_toon?xmt=AQF0eDT6EmLXicAB6wCfDCUgFVAwcvoK7No4BHhsz2o6s9I,False,Pública
romenyg.pb,romenyg.pb,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,romenyg.pb 3 3 193 193 310 310 Romenyg Bastos Em um relacionamento sério 🔒 Destaques,3,3,193,https://www.threads.com/@romenyg.pb?xmt=AQF0GDnVTp4XznKdPAUON_HzknRIplUwYbYY_rCMxAjDdBI,False,Pública
wtf.dvp_17,wtf.dvp_17,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,wtf.dvp_17 1 1 808 808 750 750 Dâmaris Pereyra,1,1,808,,False,Pública
luizasantosjesus,luizasantosjesus,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,luizasantosjesus 7 7 1.265 1.265 1.363 1.363 Luiza Santo Jesus Ator/atriz 💍 2022 Sufoco 2022 Sufoco,7,7,1265,https://www.threads.com/@luizasantosjesus?xmt=AQF0SDSaLVzzS-1hkgGV9NLPkRy-RvjjrxXBDyjuJWrX8y4,False,Pública
ares_notgodofwar,ares_notgodofwar,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"ares_notgodofwar 30 30 121 121 272 272 ARES he Desenhos Cinema e Audiovisual - UFMT ""People, Open Your eyes""✊️ ARES he ARES he Desenhos Cinema e Audiovisual - UFMT ""People, Open Your eyes""✊️ Yejun. you're ma sodapo 𝙳𝚎𝚜𝚎𝚗𝚑𝚘𝚜 ???? Jayce✨️🐍 Minha mãe i eu👍👍 Yejun. you're ma sodapo 𝙳𝚎𝚜𝚎𝚗𝚑𝚘𝚜 ???? Jayce✨️🐍 Minha mãe i eu👍👍",30,30,121,,False,Pública
christian_santoswrx8,christian_santoswrx8,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,christian_santoswrx8 9 9 139 139 288 288 Christian Santos 2008 TKD vida 🌓 ❄️ TKD vida 🌓 ❄️,9,9,139,https://www.threads.com/@christian_santoswrx8?xmt=AQF0yRhj3S5NUDL7786b7bCyYBoxtaHmH61FIu8TdndbYCE,False,Pública
bruninho_om,bruninho_om,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,bruninho_om 57 57 177 177 2.057 2.057 𝘽𝙧𝙪𝙣𝙤 “A maior crueldade é a falsa esperança.” - American Horror Story 𝘽𝙧𝙪𝙣𝙤 “A maior crueldade é a falsa esperança.” - American Horror Story,57,57,177,,False,Pública
dan_danmedeiros,dan_danmedeiros,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"dan_danmedeiros 268 268 779 779 1.506 1.506 Dan Medeiros Coach 1° Dan em Taekwondo 🥋 Personal Trainner, Personal Fight 💥👊🏼🥋 ❤️@alyneamoriim💍 Pós Graduado em Exercício Funcional e... mais Dan Medeiros e mais 1 Dan Medeiros Coach 1° Dan em Taekwondo 🥋 Personal Trainner, Personal Fight 💥👊🏼🥋 ❤️@alyneamoriim💍 Pós Graduado em Exercício Funcional e... mais 1° Dan em Taekwondo 🥋 Personal Trainner, Personal Fight 💥👊🏼🥋 ❤️@alyneamoriim💍 Pós Graduado em Exercício Funcional e ... mais mais Dan Medeiros e mais 1",268,268,779,,False,Pública
vi.tkd,vi.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,vi.tkd 10 10 216 216 433 433 Viviane Ferrarini TAEKWONDO mana bia . TAEKWONDO mana bia .,10,10,216,,False,Pública
irvin.ribeiro_tkd,irvin.ribeiro_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,,46,46,1311,,False,Erro inesperado
vinijr_tkd,vinijr_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,,14,14,324,,False,Erro inesperado
joelsonkfhkdtkd,joelsonkfhkdtkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,joelsonkfhkdtkd 9 9 142 142 587 587 joelson Destaques,9,9,142,,False,Pública
adrianaleticelima,adrianaleticelima,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,adrianaleticelima 26 26 1.509 1.509 7.170 7.170 Adriana Nunca desista daquilo que você não passa um dia sem pensar. Taekwondo🥋♥️ 🦋💍❤️ Adriana Nunca desista daquilo que você não passa um dia sem pensar. Taekwondo🥋♥️ 🦋💍❤️ ❤️‍🔥 TKD🖤 . Daddy💙🤍 Taekwondo 🥋💙 ❤️‍🔥 TKD🖤 . Daddy💙🤍 Taekwondo 🥋💙,26,26,1509,,False,Pública
leonardocortezrj,leonardocortezrj,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,leonardocortezrj 32 32 324 324 592 592 Leonardo Cortez,32,32,324,,False,Pública
fabiano_cardosoo,fabiano_cardosoo,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,fabiano_cardosoo 74 74 125 125 351 351 Fabiano Silva Cardoso,74,74,125,,False,Pública
e.cabralv,e.cabralv,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,e.cabralv 1 1 213 213 267 267 Enzo 🥋 Enzo 🥋,1,1,213,,False,Pública
arthur_lsc_tkd,arthur_lsc_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,5,arthur_lsc_tkd 18 18 123 123 100 100 Arthur Leandro TKD 🥋Faixa Preta aos 12 | Taekwondo desde os 6 🔝Rumo ao 10º Dan | Uma jornada de disciplina e superação 🥇Cada treino é um pa... mais Arthur Leandro TKD 🥋Faixa Preta aos 12 | Taekwondo desde os 6 🔝Rumo ao 10º Dan | Uma jornada de disciplina e superação 🥇Cada treino é um pa... mais 🥋Faixa Preta aos 12 | Taekwondo desde os 6 🔝Rumo ao 10º Dan | Uma jornada de disciplina e superação 🥇Cada treino é um pa ... mais mais FomaturaPoomDan,18,18,123,,False,Pública
personaltrainerthiagovieira,personaltrainerthiagovieira,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,personaltrainerthiagovieira 324 324 2.433 2.433 3.180 3.180 Thiago Vieira | PERSONAL TRAINER Cref: 036399-G/RS - Personal Fight- TAEKWONDO 🥋 - Idosos - Diabetes ... mais Cref: 036399-G/RS - Personal Fight- TAEKWONDO 🥋 - Idosos - Diabetes ... mais mais wa.me/5551981643016 e mais 1 TKD Meus treinos Nós 🥰♥️ Alunos Interações Certificações TKD Meus treinos Nós 🥰♥️ Alunos Interações Certificações,324,324,2433,https://www.threads.com/@personaltrainerthiagovieira?xmt=AQF0zWuAyKw91jH7YFwQ1dYgVcSVbvXXyiGgLwBVW5Z2h8g,False,Pública
john_constantino_,john_constantino_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,john_constantino_ 112 112 1.362 1.362 1.184 1.184 Jonathan Soares Atleta LUTA LIVRE INFIGHT KTKD LUTA LIVRE INFIGHT KTKD,112,112,1362,https://www.threads.com/@john_constantino_?xmt=AQF0CcV3v1G2_dF_58eK_XignZqQOA1mICnZkkDzVIVMZ3Q,False,Pública
lira_xtt,lira_xtt,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,lira_xtt 2 2 68 68 294 294 lira 💜🔐 lira 💜🔐 우리를,2,2,68,,False,Pública
jerisontkd,jerisontkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,6,jerisontkd 320 320 1.826 1.826 1.012 1.012 Jerison Almeida | Taekwondo Brazilian Poomsae National Team x4 10th place – 2024 World Taekwondo Poomsae Championships - Hong Kong 🇭🇰 14 years... mais Jerison Almeida | Taekwondo Brazilian Poomsae National Team x4 10th place – 2024 World Taekwondo Poomsae Championships - Hong Kong 🇭🇰 14 years... mais Brazilian Poomsae National Team x4 10th place – 2024 World Taekwondo Poomsae Championships - Hong Kong 🇭🇰 14 years ... mais mais Selfie 540° Gawi Tico Ap/Dolgae Yangbal Tchagui Selfie 540° Gawi Tico Ap/Dolgae Yangbal Tchagui,320,320,1826,,False,Pública
vanolibatista,vanolibatista,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"vanolibatista 122 122 276 276 1.818 1.818 Vanessa de Oliveira ""Quem sabe de mim sou eu""",122,122,276,https://www.threads.com/@vanolibatista?xmt=AQF0zVCRxe11rLXFFVQgxaJJBd_Mf50zEL7f4myCkbWUBWc,False,Pública
marcoantonioaferreira,marcoantonioaferreira,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,marcoantonioaferreira 286 286 1.239 1.239 1.516 1.516 Grão-Mestre Marquinho Empreendedor(a) Destaques ❤️ Ac Iron Exercise Destaques ❤️ Ac Iron Exercise,286,286,1239,,False,Pública
tkdminas.ftkdmg,tkdminas.ftkdmg,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,tkdminas.ftkdmg 115 115 967 967 948 948 TAEKWONDO Minas Criador(a) de conteúdo digital https://youtube.com/live/bTyioNKGQcE?feature=share TAEKWONDO Minas Criador(a) de conteúdo digital https://youtube.com/live/bTyioNKGQcE?feature=share,115,115,967,,False,Pública
cleo_silva31,cleo_silva31,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,cleo_silva31 11 11 456 456 533 533 𝕮𝖑𝖊𝖔🧸 Atleta 👩🏽‍🔬⚗️/💚🥋 tec em meio ambiente 2/5 Nada é mais forte que o desejo de vencer vindo de uma menina que não tinha nada. 𝕮𝖑𝖊𝖔🧸 Atleta 👩🏽‍🔬⚗️/💚🥋 tec em meio ambiente 2/5 Nada é mais forte que o desejo de vencer vindo de uma menina que não tinha nada. 🤍 🥋 👩🏽‍🔬 ☯︎ 🤍 🥋 👩🏽‍🔬 ☯︎,11,11,456,,False,Pública
sepedro__tkd,sepedro__tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,sepedro__tkd 7 7 726 726 535 535 SEPEDRO Atleta ㅤ -74 ㅤ🥇 ㅤ -74 ㅤ🥇,7,7,726,,False,Pública
gabrielgalvaorj_,gabrielgalvaorj_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,8,gabrielgalvaorj_ 4 4 142 142 200 200 GB ☀️,4,4,142,,False,Pública
ei.biel_012,ei.biel_012,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,ei.biel_012 11 11 1.940 1.940 2.981 2.981 Gabriel Leandro 🤡❤️ Atleta YHWH 𝔾𝕠𝕕'𝕤 𝕟𝕠𝕥 𝕕𝕖𝕒𝕕 🔥❤️ João 14:6 Marcos 13:13 ATLETA 🥋 bit.ly/393flgR,11,11,1940,,False,Pública
gabriela_g.paschoal,gabriela_g.paschoal,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"gabriela_g.paschoal 48 48 581 581 572 572 Gabriela Guedes Paschoal • 𝐑𝐨𝐦𝐚𝐧𝐨𝐬 𝟏𝟏:𝟑𝟔 • Cristã à moda antiga ""Não sigo boatos, modismo, ou teorias, sigo fatos, Jesus Cristo e a Bíblia.""... mais Gabriela Guedes Paschoal • 𝐑𝐨𝐦𝐚𝐧𝐨𝐬 𝟏𝟏:𝟑𝟔 • Cristã à moda antiga ""Não sigo boatos, modismo, ou teorias, sigo fatos, Jesus Cristo e a Bíblia.""... mais • 𝐑𝐨𝐦𝐚𝐧𝐨𝐬 𝟏𝟏:𝟑𝟔 • Cristã à moda antiga ""Não sigo boatos, modismo, ou teorias, sigo fatos, Jesus Cristo e a Bíblia."" ... mais mais",48,48,581,,False,Pública
dandemelo_,dandemelo_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,9,dandemelo_ 302 302 329 329 289 289 Danilo Gomes de Melo ... mais mais Futebol Taekwondo Aniversários Passeios Praia Futebol Taekwondo Aniversários Passeios Praia,302,302,329,,False,Pública
kyosaninleandro,kyosaninleandro,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,kyosaninleandro 23 23 569 569 534 534 Leandro Cunha ... mais mais Torres TKD SIELP Manbol 🥭 Torres TKD SIELP Manbol 🥭,23,23,569,,False,Pública
pedroriche,pedroriche,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,pedroriche 3 3 743 743 2.067 2.067 Pedro Riche,3,3,743,,False,Pública
laurafernanda_sx,laurafernanda_sx,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,laurafernanda_sx 3 3 464 464 1.042 1.042 ⏤͟͟͞͞☆ 𝑳𝒂𝒖𝒓𝒂 𝑭𝒆𝒓𝒏𝒂𝒏𝒅𝒂,3,3,464,,False,Pública
boneless_031,boneless_031,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,boneless_031 17 17 1.239 1.239 1.439 1.439 Fabri Artista Designer gráfico Aspirante a costureiro MC Confira alguns trabalhos⤵️... mais Designer gráfico Aspirante a costureiro MC Confira alguns trabalhos⤵️ ... mais mais,17,17,1239,https://www.threads.com/@boneless_031?xmt=AQF0PgbHJJY4xpeR0FTPy51Vl-ADTRKNSdp5R35-29fqsx8,False,Pública
_giiovana037,_giiovana037,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,_giiovana037 7 7 489 489 1.238 1.238 𝓖𝓲𝓸𝓿𝓪𝓷𝓪 🤍,7,7,489,,False,Pública
instadoalessandro,instadoalessandro,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,instadoalessandro 39 39 1.029 1.029 894 894 Alessandro Miranda Leguir Esportes 🥋 | Servidor público - Prof. taekwondo 🎓 | Educação física - UFSC 🥊 | Praticante de MMA ❤️‍🔥 | Namorando Alessandro Miranda,39,39,1029,https://www.threads.com/@instadoalessandro?xmt=AQF0XwZRZeaZCRh7c-P2dwkmfT7cWi-4gAFEUBjzF5n5E3I,False,Pública
vinimusicvoz,vinimusicvoz,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,vinimusicvoz 48 48 2.012 2.012 6.776 6.776 Vinícius ♪Voz&Violão 🕉Ocultismo 🥇Taekwondo youtu.be/UBBB4TG2yaM Aula de canto Copa Bahia TKD Taekwondo Capoeira Copa de Sergipe My music Se inscreva Krav Magá Kapap Magia & Cartas #ZMT #BJJ Aula de canto Copa Bahia TKD Taekwondo Capoeira Copa de Sergipe My music Se inscreva Krav Magá Kapap Magia & Cartas #ZMT #BJJ,48,48,2012,,False,Pública
dacunharachel,dacunharachel,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,"dacunharachel 242 242 614 614 1.684 1.684 Rachel Tome da Cunha turismóloga, taekwondista e cristã ❤️❤️❤️ Rachel Tome da Cunha turismóloga, taekwondista e cristã ❤️❤️❤️",242,242,614,,False,Pública
vannynho_black_belt_tkd,vannynho_black_belt_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,vannynho_black_belt_tkd 37 37 307 307 1.525 1.525 Vannynho🇰🇷TKD-WT ... mais mais,37,37,307,https://www.threads.com/@vannynho_black_belt_tkd?xmt=AQF0km0lr7VIuI5D6mS4IcZZZfIm7XT_obfzHSlY7MO87X8,False,Pública
fxp.bianca_,fxp.bianca_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,fxp.bianca_ 0 0 302 302 229 229 𝔅iah 𝔇eppa 𝙨𝙚𝙣𝙜𝙚́𝙨-𝙥𝙧 | 🇧🇷 🧡🥋 𝔅iah 𝔇eppa 𝙨𝙚𝙣𝙜𝙚́𝙨-𝙥𝙧 | 🇧🇷 🧡🥋,0,0,302,,False,Pública
tkd.silva,tkd.silva,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,6,"tkd.silva 17 17 1.016 1.016 969 969 Otávio Silva ""o silêncio diz mais do que palavras que nunca foram ditas"" 🇮🇱 Otávio Silva ""o silêncio diz mais do que palavras que nunca foram ditas"" 🇮🇱 S' TKD 🖤🕊️🥀 S' TKD 🖤🕊️🥀",17,17,1016,,False,Pública
nunes.miranda,nunes.miranda,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,nunes.miranda 442 442 421 421 551 551 Nunes Miranda 🇧🇷 Parataekwondo e palestrante Atleta Atleta Paralimpico🇧🇷 Campeão Paralimpico Rio2016🥇🏃 Vice Campeão Paralimpico Londres 2012🥈🏃 Maratona de Boston 2017🥉 maratona 2025 momentos felizes SIPAT 2023 SIPAT 2023 palestra na UFRJ Palestras 2022 Palestras 2023 ·Palestras 2019 treino fé TREINA FOCAR EPRECISO TER FÉ treino de força pós treino FORÇA TÉCNICA👊💪 maratona 2025 momentos felizes SIPAT 2023 palestra na UFRJ Palestras 2022 Palestras 2023 ·Palestras 2019 treino fé TREINA FOCAR EPRECISO TER FÉ treino de força pós treino FORÇA TÉCNICA👊💪,442,442,421,https://www.threads.com/@nunes.miranda?xmt=AQF0IuvDLhZMSW0Z1uLPXIn0Q8qTVYaWuv7mQETvOXGK2uk,False,Pública
ferreira_kd,ferreira_kd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,9,ferreira_kd 4 4 253 253 445 445 Matheus Ferreira J & M ♥️ 🥋 🏃🏾 🏀 🏠❤️ 📚 J & M ♥️ 🥋 🏃🏾 🏀 🏠❤️ 📚,4,4,253,,False,Pública
mestre_ronaldogorges,mestre_ronaldogorges,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,mestre_ronaldogorges 68 68 1.100 1.100 1.153 1.153 Ronaldo Gorges agosto julho junho maio Abril2025 março fevereiro janeiro 2025 agosto julho junho maio Abril2025 março fevereiro janeiro 2025,68,68,1100,,False,Pública
douglasmoreiraptkd,douglasmoreiraptkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,douglasmoreiraptkd 1 1 2.294 2.294 714 714 Douglas Moreira ... mais mais Treinos,1,1,2294,,False,Pública
ilzelouize,ilzelouize,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,"linktr.ee/fisioilzelouize ilzelouize 49 49 1.433 1.433 1.700 1.700 Ilze Louize 🏡 Fisioterapeuta, UFRN/FACISA 💪🏽 Levando saúde para o conforto da sua casa! 📲 CLÍNICAS: 📍Acari -RN 📍Currais Novos -RN INCLUSÃO II INCLUSÃO I ATENDIMENTOS PALESTRAS meus treinos INCLUSÃO II INCLUSÃO I ATENDIMENTOS PALESTRAS meus treinos",49,49,1433,,False,Pública
marianaalves0803,marianaalves0803,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,marianaalves0803 97 97 593 593 2.403 2.403 Mariana Alves A vida é um presente. Mariana Alves A vida é um presente.,97,97,593,,False,Pública
