username,nome_completo,verificado,status_relacao,foto_perfil,arquivo_origem,data_leitura,quantidade_aparicoes,bio,n_publicacoes,n_seguidores,n_seguindo,link_externo,verificado,status_conta
telmaaugustavieira,telmaaugustavieira,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,telmaaugustavieira 4 4 228 228 606 606 Telma Augusta Vieira Kerheisbaumer princesa Lorena Minha prin princesa Lorena Minha prin,4,4,228,https://www.threads.com/@telmaaugustavieira?xmt=AQF0JS5fsJ3XWiR4zl_GvkqlwSxY1vPBDBGNjuIy-Ng0T-A,False,Pública
a.nnclr,a.nnclr,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,a.nnclr 2 2 146 146 125 125 𝕮𝖑𝖆𝖗𝖆 Rj-🇧🇷 Tkd-🇰🇷 𝕮𝖑𝖆𝖗𝖆 Rj-🇧🇷 Tkd-🇰🇷,2,2,146,,False,Pública
emanuell_br_,emanuell_br_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,emanuell_br_ 3 3 343 343 432 432 Emanuell_br,3,3,343,https://www.threads.com/@emanuell_br_?xmt=AQF00k-5R9nDgJbJSLVBobayvfK1o-v-HSzfdtXMdZGeJGc,False,Pública
oguilhermebastos,oguilhermebastos,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,oguilhermebastos 32 32 1.066 1.066 224 224 ʙᴀꜱᴛᴏꜱ,32,32,1066,,False,Pública
rafaelnunes4584,rafaelnunes4584,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,5,rafaelnunes4584 2 2 278 278 294 294 Rafael Nunes Destaques,2,2,278,,False,Pública
tkddiow_,tkddiow_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,tkddiow_ 10 10 835 835 1.004 1.004 Dionathan David ° D Rj ✨🥋🥇 MC 📌 RJ 📌 DF 📌 🥋🥇 ° D Rj ✨🥋🥇 MC 📌 RJ 📌 DF 📌 🥋🥇,10,10,835,,False,Pública
henayger_zaseski,henayger_zaseski,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,henayger_zaseski 130 130 3.233 3.233 3.723 3.723 Henayger Vitória Zaseski,130,130,3233,https://www.threads.com/@henayger_zaseski?xmt=AQF0uIUjoE6gv1X48q1LvqiivelkGQRY_ch4OEpismaaWk8,False,Pública
an4beah,an4beah,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,an4beah 1 1 384 384 250 250 Ana☆ ˗ˏˋ ✞ ˎˊ ˗ Sl.22 ²⁸ ·🧭 ⋆vr Ana☆ ˗ˏˋ ✞ ˎˊ ˗ Sl.22 ²⁸ ·🧭 ⋆vr ⋆˙b!✮ ⋆˙†♪ ☆ ⋆𓍢ִ໋📍 ⋆˙b!✮ ⋆˙†♪ ☆ ⋆𓍢ִ໋📍,1,1,384,,False,Pública
cristian_veigh,cristian_veigh,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,cristian_veigh 0 0 366 366 161 161 Atleta . . . . . .,0,0,366,,False,Pública
luantxzr,luantxzr,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,luantxzr 0 0 157 157 188 188 luan,0,0,157,https://www.threads.com/@luantxzr?xmt=AQF0b5cn-rBM5UAFO9pTLzwF7vSLicg82dIM0uDzF_qtbc8,False,Pública
miller013_,miller013_,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,miller013_ 1 1 510 510 330 330 Hendrils Miller Santos-sp 💍 Hendrils Miller Santos-sp 💍 minha pequena. 🌸,1,1,510,,False,Pública
trancinhatkdoficial,trancinhatkdoficial,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,trancinhatkdoficial 73 73 1.521 1.521 406 406 𝙏𝙧𝙖𝙣𝙘𝙞𝙣𝙝𝙖.𝙤𝙛𝙞𝙘𝙞𝙖𝙡 𝘼𝙩𝙡𝙚𝙩𝙖 𝙙𝙚 𝙏𝙖𝙚𝙠𝙬𝙤𝙣𝙙𝙤 🥋 - 𝙍𝙚𝙨𝙚𝙧𝙫𝙖 𝙎𝙚𝙡𝙚çã𝙤 𝘽𝙍𝘼𝙎𝙄𝙇𝙀𝙄𝙍𝘼 🇧🇷 2025 📍 𝙋𝙂/𝙋𝙧/🇧🇷 𝙏𝙧𝙖𝙣𝙘𝙞𝙣𝙝𝙖.𝙤𝙛𝙞𝙘𝙞𝙖𝙡 𝘼𝙩𝙡𝙚𝙩𝙖 𝙙𝙚 𝙏𝙖𝙚𝙠𝙬𝙤𝙣𝙙𝙤 🥋 - 𝙍𝙚𝙨𝙚𝙧𝙫𝙖 𝙎𝙚𝙡𝙚çã𝙤 𝘽𝙍𝘼𝙎𝙄𝙇𝙀𝙄𝙍𝘼 🇧🇷 2025 📍 𝙋𝙂/𝙋𝙧/🇧🇷 Família TKD Medalhas Treinos Prata da Casa Famosos Grand Slam Família TKD Medalhas Treinos Prata da Casa Famosos Grand Slam,73,73,1521,,False,Pública
valeria46855,valeria46855,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"valeria46855 1 1 162 162 349 349 Valeria salmos 27:1,10 🥋❤️‍🩹 +58 🇻🇪 × 🇧🇷 roo/mt Valeria salmos 27:1,10 🥋❤️‍🩹 +58 🇻🇪 × 🇧🇷 roo/mt",1,1,162,,False,Pública
eu.lucastkd,eu.lucastkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,eu.lucastkd 8 8 691 691 221 221 Kaito reiji 🥋 Taekwondo 🎮 Games & Animes 🎬 Filmes pra passar o tempo 📚 livros clássicos Kaito reiji 🥋 Taekwondo 🎮 Games & Animes 🎬 Filmes pra passar o tempo 📚 livros clássicos taekwondo . taekwondo .,8,8,691,,False,Pública
andrejorgetkd,andrejorgetkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,andrejorgetkd 478 478 471 471 494 494 André R Jorge ... mais mais CHILE Processos 👨🏼‍⚕️🩺 FAIXA PRETA🥋 Paixões🐱🐾 ROCK IN RIO TAEKWONDO Teresopólis Lumiar São Thomé - MG Búzios-Rj Angra dos Reis Arraial do Cabo Campos - SP Miguel Pereira CHILE Processos 👨🏼‍⚕️🩺 FAIXA PRETA🥋 Paixões🐱🐾 ROCK IN RIO TAEKWONDO Teresopólis Lumiar São Thomé - MG Búzios-Rj Angra dos Reis Arraial do Cabo Campos - SP Miguel Pereira,478,478,471,https://www.threads.com/@andrejorgetkd?xmt=AQF0kTFTb2iC4y6VFtDNjfUneZSIKHiq_pQCpcJ-dhBuPUI,False,Pública
___b_o_g_a___,___b_o_g_a___,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"___b_o_g_a___ 753 753 1.227 1.227 787 787 Bogdan Serebrennikov 🇷🇺 РОССИЯ🇷🇺 🫵🏻 Делай ,что должен и будь,что будет☝🏻 BJJ🇧🇷 🟪🟪🟪⬛️ от @lexluthormma🇧🇷💯 Семья♥️Бизнес😎Инвестиции💵Спорт💪🏻Рок... mais 🇷🇺 РОССИЯ🇷🇺 🫵🏻 Делай ,что должен и будь,что будет☝🏻 BJJ🇧🇷 🟪🟪🟪⬛️ от @lexluthormma🇧🇷💯 Семья♥️Бизнес😎Инвестиции💵Спорт💪🏻Рок ... mais mais",753,753,1227,https://www.threads.com/@___b_o_g_a___?xmt=AQF0EeSr9Oi0FtEcasos15EA4iNwsdzcLEmjaLSBzuzqPPA,False,Pública
tiago21duda,tiago21duda,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,tiago21duda 21 21 502 502 2.041 2.041 Tiago Nogueira,21,21,502,https://www.threads.com/@tiago21duda?xmt=AQF0SYNs2yFf0XagZ8GXG0iQzT0mkDuh4RECO27QjZHWOhI,False,Pública
welisson_tkd,welisson_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,welisson_tkd 3 3 358 358 230 230 siilva_tkd,3,3,358,,False,Pública
__m1.tkd,__m1.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,__m1.tkd 4 4 412 412 390 390 M1__ Atleta . Wrestling . Wrestling,4,4,412,,False,Pública
duduke_cunha,duduke_cunha,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"duduke_cunha 10 10 10,4 mil 10,4 mil 1.000 1.000 𝑫𝑼𝑲𝑬 Atleta www.tiktok.com/@duardo.duke?_t=ZM-8yRjgjKn2fg&_r=1 𝕆𝕙𝕒𝕟𝕒 ℙ𝕀ℂ𝕊 🐦‍🔥Taekwondo🐦‍🔥 𝕄𝔼 ℝ𝕖𝕔𝕠𝕣𝕕𝕚𝕟𝕘𝕤 Coffee Moment 𝔸ℝ𝕋 𝕆𝕙𝕒𝕟𝕒 ℙ𝕀ℂ𝕊 🐦‍🔥Taekwondo🐦‍🔥 𝕄𝔼 ℝ𝕖𝕔𝕠𝕣𝕕𝕚𝕟𝕘𝕤 Coffee Moment 𝔸ℝ𝕋",10,10,10400,,False,Pública
anderson.mendes.3705,anderson.mendes.3705,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,anderson.mendes.3705 124 124 215 215 332 332 Anderson Silva Destaques Destaques Destaques Destaques Destaques Destaques Destaques Destaques 12.7 Destaques 12.7,124,124,215,https://www.threads.com/@anderson.mendes.3705?xmt=AQF0egQYhVHWLO8_A2oTxE5QkghJlPXxOEpBNjP0j1xRsUI,False,Pública
manumedall,manumedall,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,manumedall 1 1 709 709 299 299 emanuelly ㅤ ㅤㅤ ㅤ ㅤ ㅤㅤ,1,1,709,,False,Pública
professor_eric0,professor_eric0,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"professor_eric0 17 17 204 204 196 196 professor Eric Machado Locais de Aulas: Lomba do Pinheiro, terça e quinta das 18:30 às 19:30 e 19:30 às 20:30",17,17,204,https://www.threads.com/@professor_eric0?xmt=AQF03W_vEfs04d36lmjyGnidB5szd1tQIQBWyB4WTB-i3BQ,False,Pública
eloisa.tkd,eloisa.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,eloisa.tkd 32 32 378 378 259 259 Eloisa Borgert Trentini ... mais mais copa Sul 25 Campeonato sobre rodas Grand Slam 2025 Copa do Brasil primeira viagem troca de faixa Destaques copa sc camping copa Sul 25 Campeonato sobre rodas Grand Slam 2025 Copa do Brasil primeira viagem troca de faixa Destaques copa sc camping,32,32,378,,False,Pública
yujitsukazan,yujitsukazan,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"yujitsukazan 0 0 290 290 299 299 yuji santos, sp yuji santos, sp",0,0,290,,False,Pública
fabriciohxx,fabriciohxx,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,fabriciohxx 0 0 515 515 49 49 Fabricio I just need God. 18:24 Fabricio I just need God. 18:24,0,0,515,,False,Pública
anamariataitson,anamariataitson,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,anamariataitson 5 5 197 197 348 348 Ana Maria Taitson,5,5,197,https://www.threads.com/@anamariataitson?xmt=AQF0JZFH_f1PfcI5GbLJkvmRkM9847ypLe65z90PYbZn13o,False,Pública
_duda_parteli,_duda_parteli,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,_duda_parteli 0 0 462 462 271 271 Maria Eduarda Mendes Parteli UFV/ ADM 2004 Maria Eduarda Mendes Parteli UFV/ ADM 2004,0,0,462,,False,Pública
clara_marques.12,clara_marques.12,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,clara_marques.12 1 1 591 591 549 549 clara Marques ~ ... mais mais,1,1,591,https://www.threads.com/@clara_marques.12?xmt=AQF0E8RT3_P5eZLVHm-El8lElmvvVFLOhQHg31wOVnp6qRY,False,Pública
elitetaekwondoangra,elitetaekwondoangra,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,elitetaekwondoangra 444 444 705 705 285 285 ELITE TAEKWONDO ... mais mais migly.in/RUDJ e mais 1 Graduação Competição CEDUC CEPE Kiopa Graduação Competição CEDUC CEPE Kiopa,444,444,705,https://www.threads.com/@elitetaekwondoangra?xmt=AQF0fW8lvv15XptvmxdsPjc0J_lwGq0xSHa5viOf5ZkXWes,False,Pública
raizacpg,raizacpg,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,"raizacpg 125 125 269 269 1.145 1.145 Raíza 🌻 Autista, gateira e socióloga 🦥 Devagar e sempre Raíza 🌻 Autista, gateira e socióloga 🦥 Devagar e sempre",125,125,269,,False,Pública
vagnerfonsecasousa,vagnerfonsecasousa,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,vagnerfonsecasousa 96 96 1.058 1.058 1.711 1.711 vagner Fonsecasousa Professor de taekwondo 🥋 | Faixa preta 3• Dan 🥇+ de 20 anos formando atletas de alto nível 👨🏾‍🏫 | Transformando vidas... mais Professor de taekwondo 🥋 | Faixa preta 3• Dan 🥇+ de 20 anos formando atletas de alto nível 👨🏾‍🏫 | Transformando vidas ... mais mais,96,96,1058,https://www.threads.com/@vagnerfonsecasousa?xmt=AQF0cs8yju8NiiQUivQ3QplKtvTlPLDGiv9Ec3mfp8m4PBQ,False,Pública
ruthcleafisioterapeutapvh,ruthcleafisioterapeutapvh,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,ruthcleafisioterapeutapvh 44 44 2.004 2.004 5.863 5.863 Ruth Cléa Saúde/beleza *Fisioterapeuta *Stúdio de Pilates *Fisioterapia Traumato ortopédica *RPG... mais *Fisioterapeuta *Stúdio de Pilates *Fisioterapia Traumato ortopédica *RPG ... mais mais Destaques,44,44,2004,https://www.threads.com/@ruthcleafisioterapeutapvh?xmt=AQF0rRF320EsIDHaNKvDVGGubAXuzD551Vm22hWVqsyH8Ts,False,Pública
naja_campodogalvao,naja_campodogalvao,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,naja_campodogalvao 526 526 1.138 1.138 358 358 Naja Campo do Galvão ... mais mais wa.me/5512988309103 e mais 1 Personal fight Infantil 2 Infantil MMA Hapkido Taekwondo Academia Personal fight Infantil 2 Infantil MMA Hapkido Taekwondo Academia,526,526,1138,,False,Pública
nericalil,nericalil,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,5,nericalil 730 730 1.310 1.310 1.101 1.101 Érica Calil Nogueira Artesã Historiadora Taekwondista Game Designer Mestra em informática Érica Calil Nogueira Artesã Historiadora Taekwondista Game Designer Mestra em informática,730,730,1310,,False,Pública
raiuxla,raiuxla,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,6,raiuxla 38 38 1.062 1.062 869 869 Raysla Juliana Atleta 🥋 Me UF👩‍🏫 🇨🇴 JUBs🏆 Moments🥋 🥋 Me UF👩‍🏫 🇨🇴 JUBs🏆 Moments🥋,38,38,1062,,False,Pública
danicscorrea,danicscorrea,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"danicscorrea 616 616 908 908 2.504 2.504 Danielle Corrêa Mãe do Guilherme Cassiano Bióloga (Análises Clínicas) Apaixonada por Tkd e Paratkd Geminiana, Vascaína e Portelense Estadual/25 Bras. Poomsae/24 Estadual/24 3° Copa Axtkd II Copa ZN TKD Jebs 2022 Estadual/25 Bras. Poomsae/24 Estadual/24 3° Copa Axtkd II Copa ZN TKD Jebs 2022",616,616,908,https://www.threads.com/@danicscorrea?xmt=AQF0Y3itgf4_FPkRrUvoWjEtzxK0BXYdt5J0EKmZoJgpYL8,False,Pública
gabrielcastro.tkd,gabrielcastro.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,gabrielcastro.tkd 56 56 511 511 462 462 Gabriel Castro Atleta ♌ | BH | MG Luciana Castro 😍💓 🥋 1° Dan em Taekwondo | Administrador Os sonhos não podem ter fim ... 🎶 Gabriel Castro Atleta ♌ | BH | MG Luciana Castro 😍💓 🥋 1° Dan em Taekwondo | Administrador Os sonhos não podem ter fim ... 🎶 Vida 😍😍 TKD Vida 😍😍 TKD,56,56,511,,False,Pública
azad55364,azad55364,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,azad55364 186 186 583 583 639 639 ازاد ازاد,186,186,583,,False,Pública
cezarzk,cezarzk,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,cezarzk 67 67 1.695 1.695 1.159 1.159 Cezar Melo 📈 MBA em Administração de Finanças & Banking 🎓 Administrador de Empresas 🌎 Técnico em Logística ☠ Welcome to my World 🏝 ... mais Cezar Melo 📈 MBA em Administração de Finanças & Banking 🎓 Administrador de Empresas 🌎 Técnico em Logística ☠ Welcome to my World 🏝 ... mais 📈 MBA em Administração de Finanças & Banking 🎓 Administrador de Empresas 🌎 Técnico em Logística ☠ Welcome to my World 🏝 ... mais mais Maceió-AL🌴 Dois Riachos-AL Piranhas-AL ⛵️ Recife-PE🦈 Inst. R.B 🏰 Santos-SP 🐟 Teresina-PI☀️ Garanhuns-PE 🌷 Maceió-AL🌴 Dois Riachos-AL Piranhas-AL ⛵️ Recife-PE🦈 Inst. R.B 🏰 Santos-SP 🐟 Teresina-PI☀️ Garanhuns-PE 🌷,67,67,1695,,False,Pública
fabianaportigliotti,fabianaportigliotti,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,fabianaportigliotti 44 44 942 942 603 603 Fabiana Portigliotti • 22y ⚖️| Direito - USCS 🔥| Atleta de TKD Fabiana Portigliotti • 22y ⚖️| Direito - USCS 🔥| Atleta de TKD,44,44,942,,False,Pública
glauco_cesar__011,glauco_cesar__011,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,glauco_cesar__011 9 9 657 657 1.275 1.275 𝒈𝒍𝒂𝒖𝒄𝒐 𝒄𝒆𝒔𝒂𝒓 📿🧿 📍064 🥋 𝒈𝒍𝒂𝒖𝒄𝒐 𝒄𝒆𝒔𝒂𝒓 📿🧿 📍064 🥋 🌙 🧑‍💻 🥋 🥅 👥 🌙 🧑‍💻 🥋 🥅 👥,9,9,657,,False,Pública
christopher_shirato_tkd7,christopher_shirato_tkd7,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,christopher_shirato_tkd7 120 120 1.626 1.626 1.227 1.227 Christopher Kazuo Shirato ⁷ ... mais mais 𝐌𝐞 🐺 𒉭,120,120,1626,,False,Pública
leticia_hyung,leticia_hyung,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,leticia_hyung 5 5 2.162 2.162 626 626 ˚✧∘hyung˚✧|° 💍 +84|🥋tkd,5,5,2162,https://www.threads.com/@leticia_hyung?xmt=AQF09ymBTUm60JPYpHDwa3bO-4tBcRhGSuA8sbEmjoMMNNw,False,Pública
crogimenez,crogimenez,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,crogimenez 64 64 602 602 1.275 1.275 Claudia Porto,64,64,602,,False,Pública
ctdavivelasco,ctdavivelasco,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"m.youtube.com/channel/UCOZ3e6f4FIXzD5l6HzT5_6w ctdavivelasco 199 199 967 967 183 183 CT Velasco Esportes e recreação Centro de treinamento 🥋 Taekwondo 🏋️ Funcional 🤸 Streetworkout e Calistenia Rua 2, n° 100 / Solar da Penha - Campos do... mais Centro de treinamento 🥋 Taekwondo 🏋️ Funcional 🤸 Streetworkout e Calistenia Rua 2, n° 100 / Solar da Penha - Campos do ... mais mais Funcional Taekwondo Modalidades Alunos Localização Contato Funcional Taekwondo Modalidades Alunos Localização Contato",199,199,967,,False,Pública
mery_aray,mery_aray,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,mery_aray 2 2 188 188 207 207 Mery Aray Tkd No Mery Aray Tkd No,2,2,188,,False,Pública
xandy_bsbdf,xandy_bsbdf,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,xandy_bsbdf 7 7 644 644 1.143 1.143 Alexandre Araújo dos Reis,7,7,644,https://www.threads.com/@xandy_bsbdf?xmt=AQF0vfZ-4ZFk70Een2EsFe_BcYJFNad6N24FPUuIrZOy8uw,False,Pública
robson.h.s97,robson.h.s97,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,"robson.h.s97 65 65 786 786 2.326 2.326 Robson Henrique Dos Santos Santos Rua João Batista da Costa, Machado, Minas Gerais 37750000 Robson Henrique Dos Santos Santos Taekwondo ❤️ Taekwondo ❤️",65,65,786,,False,Pública
jose_c_cunha,jose_c_cunha,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,jose_c_cunha 48 48 593 593 761 761 José Carlos Cunha,48,48,593,https://www.threads.com/@jose_c_cunha?xmt=AQF0sZL05PGiCFeBAfcxIA8hpv2o321nXvltmO872deLMr8,False,Pública
duda_sarate_tkd,duda_sarate_tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,duda_sarate_tkd 11 11 1.421 1.421 530 530 𝐃𝐮𝐝𝐚 𝐒𝐚𝐫𝐚𝐭𝐞 Atleta 𝐓𝐤𝐝 Festival 2025! Fav 🤍 𝐌𝐢𝐧𝐡𝐚 𝐆𝐚𝐛𝐢 𝐌 𝐏𝐢𝐜𝐬 𝐀𝐫𝐠 🇦🇷 𝐏𝐚𝐫𝐚𝐠𝐮𝐚𝐢 🇵🇾 𝐏𝐨𝐨𝐦𝐬𝐚𝐞 𝐃𝐚𝐧𝐜𝐞 𝐂𝐡𝐢𝐥𝐞 🇨🇱 𝐓𝐤𝐝 Festival 2025! Fav 🤍 𝐌𝐢𝐧𝐡𝐚 𝐆𝐚𝐛𝐢 𝐌 𝐏𝐢𝐜𝐬 𝐀𝐫𝐠 🇦🇷 𝐏𝐚𝐫𝐚𝐠𝐮𝐚𝐢 🇵🇾 𝐏𝐨𝐨𝐦𝐬𝐚𝐞 𝐃𝐚𝐧𝐜𝐞 𝐂𝐡𝐢𝐥𝐞 🇨🇱,11,11,1421,https://www.threads.com/@duda_sarate_tkd?xmt=AQF0eS-XldbUERwvU47F6w4bhX4tZRAWd9xU1vRNJQcUnA8,False,Pública
taekwondo.ibirama,taekwondo.ibirama,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,"taekwondo.ibirama 209 209 3.099 3.099 6.845 6.845 Assoc. Ibiramense de Taekwondo Time esportivo Com 3 horários, a partir das 17:30hrs para infantil. E as 19:30hrs adultos. Os treinos acontecem no Pavilhão Rodolpho... mais Assoc. Ibiramense de Taekwondo Time esportivo Com 3 horários, a partir das 17:30hrs para infantil. E as 19:30hrs adultos. Os treinos acontecem no Pavilhão Rodolpho... mais Com 3 horários, a partir das 17:30hrs para infantil. E as 19:30hrs adultos. Os treinos acontecem no Pavilhão Rodolpho ... mais mais Destaques Destaques Destaques Destaques Destaques",209,209,3099,,False,Pública
kaua.maier777,kaua.maier777,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,kaua.maier777 3 3 128 128 998 998 K̶a̶u̶ã̶.̶m̶a̶i̶e̶r̶ 7️⃣🇧🇷 K̶a̶u̶ã̶.̶m̶a̶i̶e̶r̶ 7️⃣🇧🇷 memes euuu Caraí eu mesmo 🔥 memes euuu Caraí eu mesmo 🔥,3,3,128,,False,Pública
atletalauraduda,atletalauraduda,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,4,atletalauraduda 381 381 1.064 1.064 1.327 1.327 Laura Duda 🥋 Taekwondo Atleta Seleção Brasileira de Taekwondo 🇧🇷 🥋 Laura Duda 🥋 Taekwondo Atleta Seleção Brasileira de Taekwondo 🇧🇷 🥋 Destaques Destaques Destaques Destaques 11.6 Weekend Destaques 11.6 Weekend,381,381,1064,,False,Pública
01reiszx,01reiszx,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,01reiszx 0 0 1.503 1.503 984 984 Davi Reis ... mais mais tiktok.com/@inter_zx01,0,0,1503,https://www.threads.com/@01reiszx?xmt=AQF00Qb05cm2lDGWiVTnm0jKvskjQtzWolq-4m40w3Vu7Ak,False,Pública
gladystkd28,gladystkd28,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,gladystkd28 0 0 55 55 49 49 Gladys Mareco,0,0,55,,False,Pública
augustocesar468,augustocesar468,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,augustocesar468 1 1 824 824 2.845 2.845 César Augusto Faixa preta 2 dan Taekwondo Graduando em Educação Física 📙📘 César Augusto Faixa preta 2 dan Taekwondo Graduando em Educação Física 📙📘 🙏🏾🥰🙏🏾 ☺️☺️☺️ Equipe AMF 🙏🏾🥰🙏🏾 ☺️☺️☺️ Equipe AMF,1,1,824,,False,Pública
karolainesoares18,karolainesoares18,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,karolainesoares18 67 67 1.602 1.602 1.381 1.381 Karolaine Oliveira Atleta: taekwondo.👊 Pisciana♓ Years: 25 Potiguar ☀🌴 A... mais Karolaine Oliveira Atleta: taekwondo.👊 Pisciana♓ Years: 25 Potiguar ☀🌴 A... mais Atleta: taekwondo.👊 Pisciana♓ Years: 25 Potiguar ☀🌴 A ... mais mais,67,67,1602,,False,Pública
harumielisa,harumielisa,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,harumielisa 1 1 130 130 128 128 Elisa Harumi Chin,1,1,130,https://www.threads.com/@harumielisa?xmt=AQF0fq9rmXRVe32NZcsG1FdsdIEIejDrDsHIgPYikh2XfBc,False,Pública
kyosanim.jp_taekwondo,kyosanim.jp_taekwondo,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,kyosanim.jp_taekwondo 48 48 112 112 93 93 2⁰dan faixa preta (professor) competidor de poomsae ct Wanderlei neto 15y,48,48,112,,False,Pública
franklinkennedy41,franklinkennedy41,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,franklinkennedy41 47 47 863 863 2.076 2.076 Franklin Kennedy,47,47,863,,False,Pública
s.davidoliveira,s.davidoliveira,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,s.davidoliveira 13 13 1.193 1.193 1.200 1.200 David Oliveira 🌈 Aquariano David Oliveira 🌈 Aquariano,13,13,1193,,False,Pública
taekwondocatalao,taekwondocatalao,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,taekwondocatalao 502 502 1.161 1.161 1.386 1.386 Equipe Catalana de TKD Time esportivo 🇧🇷 Equipe com Tradição em Catalão | desde 1995 🇰🇷 Taekwondo - arte marcial coreana 🥋 Aulas de Segunda a Sexta 📍Onde nos... mais Equipe Catalana de TKD Time esportivo 🇧🇷 Equipe com Tradição em Catalão | desde 1995 🇰🇷 Taekwondo - arte marcial coreana 🥋 Aulas de Segunda a Sexta 📍Onde nos... mais 🇧🇷 Equipe com Tradição em Catalão | desde 1995 🇰🇷 Taekwondo - arte marcial coreana 🥋 Aulas de Segunda a Sexta 📍Onde nos ... mais mais Campeonatos Treino Formação Horário Equipe Apoiadores Local Campeonatos Treino Formação Horário Equipe Apoiadores Local,502,502,1161,,False,Pública
